0,4967250,0,0
1,1989140,0,0
2,1143603150,0,0
3,84018000,0,0
4,647460,0,0
5,2601830,0,0
6,0,0,0
7,19289090,0,0
8,11605370,0,0
9,1248650,0,0
10,8687920,0,0
11,1090240,0,0
12,1425480,0,0
13,609250,0,0
14,2214820,0,0
15,43792580,0,0
16,545010,0,0
17,372730,0,0
18,1948140,0,0
19,698490,0,0
20,813240,0,0
21,2717835400,0,0
22,1525169400,0,0
23,13804569700,0,0
24,3090060300,0,0
25,70172326400,0,0
26,22916072600,0,0
